# Formatted as follows : image_name;palette_name;palette_offset;sprites_per_row

# Unused sprites

cutscenes/RidleyLanding/CutsceneMotherShipEscapeShipParticles.gfx.lz;cutscenes/RidleyLanding/CutsceneMotherShip.pal;0;32
cutscenes/RidleyLanding/RidleyAndRock.gfx.lz;cutscenes/RidleyLanding/Objects.pal;0;32
cutscenes/RidleyLanding/RidleyFlyingBackground.gfx.lz;cutscenes/RidleyLanding/SkyBackground.pal;0;32

# Ridley spawn

cutscenes/RidleySpawn/Background.gfx.lz;cutscenes/RidleySpawn/Background.pal;0;32
cutscenes/RidleySpawn/SamusAndRidley.gfx.lz;cutscenes/RidleySpawn/Samus.pal;0;32
cutscenes/RidleySpawn/SamusHelmetFace.gfx.lz;cutscenes/RidleySpawn/Samus.pal;0;32
cutscenes/RidleySpawn/RidleyScreaming.gfx.lz;cutscenes/RidleySpawn/RidleyScreaming.pal;0;32

# Mecha sees samus

cutscenes/MechaSeesSamus/Metal.gfx.lz;cutscenes/MechaSeesSamus/Palette.pal;0;32
cutscenes/MechaSeesSamus/EyeCover.gfx.lz;cutscenes/MechaSeesSamus/Palette.pal;0;32

# Getting fully powered suit

cutscenes/GettingFullyPoweredSuit/Samus.gfx.lz;cutscenes/GettingFullyPoweredSuit/Palette.pal;0;32
cutscenes/GettingFullyPoweredSuit/RingSparkles.gfx.lz;cutscenes/GettingFullyPoweredSuit/RingPalette.pal;0;32
cutscenes/GettingFullyPoweredSuit/Background.gfx.lz;cutscenes/GettingFullyPoweredSuit/Palette.pal;0;32

# Before charlie

cutscenes/BeforeCharlie/LeftSideChozoWall.gfx.lz;cutscenes/BeforeCharlie/ChozoWallSides.pal;0;32
cutscenes/BeforeCharlie/RightSideChozoWall.gfx.lz;cutscenes/BeforeCharlie/ChozoWallSides.pal;0;32
cutscenes/BeforeCharlie/ChozoWallBackground.gfx.lz;cutscenes/BeforeCharlie/ChozoWall.pal;0;32
cutscenes/BeforeCharlie/YoungSamusAndGreyVoice.gfx.lz;cutscenes/BeforeCharlie/SamusCloseUp.pal;0;32
cutscenes/BeforeCharlie/YoungSamusAndGreyVoiceCloseUp.gfx.lz;cutscenes/BeforeCharlie/SamusCloseUp.pal;0;32
cutscenes/BeforeCharlie/YoungSamusCloseUp.gfx.lz;cutscenes/BeforeCharlie/SamusCloseUp.pal;0;32
cutscenes/BeforeCharlie/SamusCloseUp.gfx.lz;cutscenes/BeforeCharlie/SamusCloseUp.pal;0;32

# Statue opening

cutscenes/StatueOpening/Room.gfx.lz;cutscenes/StatueOpening/Palette.pal;0;32

# Enter tourian

cutscenes/EnterTourian/Background.gfx.lz;cutscenes/EnterTourian/Background.pal;0;32
cutscenes/EnterTourian/Foreground.gfx.lz;cutscenes/EnterTourian/Background.pal;0;155
cutscenes/EnterTourian/DeadSpacePirate_1.gfx.lz;cutscenes/EnterTourian/Metroid.pal;0;10
cutscenes/EnterTourian/DeadSpacePirate_2.gfx.lz;cutscenes/EnterTourian/Metroid.pal;0;10
cutscenes/EnterTourian/DeadSpacePirate_3.gfx.lz;cutscenes/EnterTourian/Metroid.pal;0;10

# Samus in blue ship

cutscenes/SamusInBlueShip/Samus.gfx.lz;cutscenes/SamusInBlueShip/Ship.pal;0;32
cutscenes/SamusInBlueShip/Controls.gfx.lz;cutscenes/SamusInBlueShip/Ship.pal;0;32

## Menus

# Title screen

menus/TitleScreen/Title.gfx.lz;menus/TitleScreen/Palette.pal;0;32
menus/TitleScreen/Sparkles.gfx.lz;menus/TitleScreen/Palette.pal;0;32
menus/TitleScreen/SpaceBackground.gfx.lz;menus/TitleScreen/Palette.pal;8;32
menus/TitleScreen/SpaceBackgroundDecoration.gfx.lz;menus/TitleScreen/Palette.pal;8;32
menus/TitleScreen/SpaceAndGroundBackground.gfx.lz;menus/TitleScreen/Palette.pal;12;32

# Game over

menus/GameOver/TextAndBackground.gfx.lz;menus/GameOver/Palette.pal;0;32
menus/GameOver/TextPromptEnglish.gfx.lz;menus/GameOver/Palette.pal;0;32
menus/GameOver/TextPromptHiragna.gfx.lz;menus/GameOver/Palette.pal;0;32

# File select

menus/FileSelect/ChozoBackground.gfx.lz;menus/FileSelect/Palette.pal;4;32
menus/FileSelect/Characters.gfx.lz;menus/FileSelect/Palette.pal;0;32
menus/FileSelect/Text.gfx.lz;menus/FileSelect/Palette.pal;0;32
menus/FileSelect/Icons.gfx.lz;menus/FileSelect/Icons.pal;0;32

# Erase SRAM

menus/EraseSram/Objects.gfx.lz;menus/EraseSram/Objects.pal;0;32
menus/EraseSram/FirstBox.gfx.lz;menus/EraseSram/Objects.pal;0;32
menus/EraseSram/ConfirmJapanse.gfx.lz;menus/EraseSram/Objects.pal;0;32
menus/EraseSram/ConfirmEnglish.gfx.lz;menus/EraseSram/Objects.pal;0;32
menus/EraseSram/QuestionJapanese.gfx.lz;menus/EraseSram/Objects.pal;0;32
menus/EraseSram/QuestionEnglish.gfx.lz;menus/EraseSram/Objects.pal;0;32

# Text

characters_graphics.gfx;hud/Common.pal;0;32

# Pause screen

menus/PauseScreen/MotifBehindWireframeSamus.gfx.lz;menus/PauseScreen/SamusWireframe.pal;0;32
menus/PauseScreen/PauseScreenHud.gfx.lz;menus/PauseScreen/3fcef0.pal;0;32
menus/PauseScreen/MinimapLetters.gfx.lz;menus/PauseScreen/MinimapAnimated.pal;0;32
menus/PauseScreen/MenuNamesJapanese.gfx.lz;menus/PauseScreen/3fcef0.pal;0;22
menus/PauseScreen/EquipmentNamesJapanese.gfx.lz;menus/PauseScreen/3fcef0.pal;6;32
menus/PauseScreen/TankIcons.gfx.lz;menus/PauseScreen/TankIcons.pal;0;32
menus/PauseScreen/MapScreenAreaNamesEnglish.gfx.lz;menus/PauseScreen/MinimapTiles.pal;0;32
menus/PauseScreen/MapScreenUnknownItemsNamesJapanese.gfx.lz;menus/PauseScreen/3fcef0.pal;0;32
menus/PauseScreen/MapScreenChozoStatueAreaNamesEnglish.gfx.lz;menus/PauseScreen/3fcef0.pal;0;32
menus/PauseScreen/ChozoHintBackground.gfx.lz;menus/PauseScreen/3fcef0.pal;0;32

menus/PauseScreen/EquipmentNamesHiragana.gfx.lz;menus/PauseScreen/3fcef0.pal;6;32
menus/PauseScreen/EquipmentNamesEnglish.gfx.lz;menus/PauseScreen/3fcef0.pal;6;32
menus/PauseScreen/MapScreenAreaNamesHiragana.gfx.lz;menus/PauseScreen/MinimapTiles.pal;0;32
menus/PauseScreen/MenuNamesHiragana.gfx.lz;menus/PauseScreen/3fd250.pal;0;22
menus/PauseScreen/MenuNamesEnglish.gfx.lz;menus/PauseScreen/3fd250.pal;0;22
menus/PauseScreen/MapScreenUnknownItemsNamesHiragana.gfx.lz;menus/PauseScreen/3fd250.pal;0;20
menus/PauseScreen/MapScreenUnknownItemsNamesEnglish.gfx.lz;menus/PauseScreen/3fd250.pal;0;20
menus/PauseScreen/MapScreenChozoStatueAreaNamesHiragana.gfx.lz;menus/PauseScreen/3fd250.pal;0;32

menus/PauseScreen/40d6fc.gfx;menus/PauseScreen/40dc90.pal;0;1
menus/PauseScreen/40d74c.gfx;menus/PauseScreen/40dcb0.pal;0;1

menus/PauseScreen/sMinimapTiles.gfx;menus/PauseScreen/MinimapTiles.pal;0;32
menus/PauseScreen/40f4c4.gfx;menus/PauseScreen/MinimapTiles.pal;0;32
menus/PauseScreen/MapScreenAreaNames.gfx.lz;menus/PauseScreen/MinimapTiles.pal;0;32

# Rooms

## Default background data

rooms/Tileset0_Background.gfx.lz;rooms/debug/Tileset0.pal;0;28

## Debug rooms

rooms/debug/Tileset0_Tiles.gfx.lz;rooms/debug/Tileset0.pal;0;28

# Tilesets

## Set 0

tilesets/42.gfx.lz;tilesets/42.pal;0;32
tilesets/78.gfx.lz;tilesets/42.pal;0;32
tilesets/27.gfx.lz;tilesets/27.pal;0;32

tilesets/42_Bg.gfx.lz;tilesets/42.pal;0;32
tilesets/27_Bg.gfx.lz;tilesets/27.pal;0;32

## Set 1

tilesets/8.gfx.lz;tilesets/8.pal;0;32
tilesets/17.gfx.lz;tilesets/17.pal;0;32
tilesets/34.gfx.lz;tilesets/34.pal;0;32
tilesets/37.gfx.lz;tilesets/37.pal;0;32
tilesets/53.gfx.lz;tilesets/53.pal;0;32
tilesets/72.gfx.lz;tilesets/72.pal;0;32
tilesets/33.gfx.lz;tilesets/33.pal;0;32
tilesets/4.gfx.lz;tilesets/4.pal;0;32
tilesets/65.gfx.lz;tilesets/65.pal;0;32
tilesets/18.gfx.lz;tilesets/18.pal;0;32
tilesets/20.gfx.lz;tilesets/20.pal;0;32

tilesets/8_Bg.gfx.lz;tilesets/8.pal;0;32
tilesets/17_Bg.gfx.lz;tilesets/17.pal;0;32
tilesets/34_Bg.gfx.lz;tilesets/34.pal;0;32
tilesets/72_Bg.gfx.lz;tilesets/72.pal;0;32
tilesets/37_Bg.gfx.lz;tilesets/37.pal;0;32
tilesets/53_Bg.gfx.lz;tilesets/53.pal;0;32
tilesets/33_Bg.gfx.lz;tilesets/33.pal;0;32
tilesets/65_Bg.gfx.lz;tilesets/65.pal;0;32
tilesets/12_Bg.gfx.lz;tilesets/12.pal;0;32

## Set 2

tilesets/9.gfx.lz;tilesets/9.pal;0;32
tilesets/22.gfx.lz;tilesets/22.pal;0;32
tilesets/29.gfx.lz;tilesets/29.pal;0;32
tilesets/39.gfx.lz;tilesets/39.pal;0;32
tilesets/5.gfx.lz;tilesets/5.pal;0;32

tilesets/9_Bg.gfx.lz;tilesets/9.pal;0;32
tilesets/22_Bg.gfx.lz;tilesets/22.pal;0;32
tilesets/29_Bg.gfx.lz;tilesets/29.pal;0;32
tilesets/39_Bg.gfx.lz;tilesets/39.pal;0;32

## Set 3

tilesets/7.gfx.lz;tilesets/7.pal;0;32
tilesets/1.gfx.lz;tilesets/1.pal;0;32
tilesets/30.gfx.lz;tilesets/30.pal;0;32
tilesets/6.gfx.lz;tilesets/6.pal;0;32
tilesets/68.gfx.lz;tilesets/68.pal;0;32
tilesets/15.gfx.lz;tilesets/15.pal;0;32
tilesets/12.gfx.lz;tilesets/12.pal;0;32
tilesets/13.gfx.lz;tilesets/13.pal;0;32
tilesets/14.gfx.lz;tilesets/14.pal;0;32
tilesets/16.gfx.lz;tilesets/16.pal;0;32
tilesets/19.gfx.lz;tilesets/19.pal;0;32

tilesets/7_Bg.gfx.lz;tilesets/7.pal;0;32
tilesets/1_Bg.gfx.lz;tilesets/1.pal;0;32
tilesets/30_Bg.gfx.lz;tilesets/30.pal;0;32
tilesets/15_Bg.gfx.lz;tilesets/15.pal;0;32
tilesets/14_Bg.gfx.lz;tilesets/14.pal;0;32
tilesets/16_Bg.gfx.lz;tilesets/16.pal;0;32
tilesets/19_Bg.gfx.lz;tilesets/19.pal;0;32
tilesets/13_Bg.gfx.lz;tilesets/13.pal;0;32

## Set 4

tilesets/23.gfx.lz;tilesets/23.pal;0;32
tilesets/24.gfx.lz;tilesets/24.pal;0;32
tilesets/25.gfx.lz;tilesets/25.pal;0;32
tilesets/76.gfx.lz;tilesets/76.pal;0;32
tilesets/61.gfx.lz;tilesets/61.pal;0;32
tilesets/64.gfx.lz;tilesets/64.pal;0;32

tilesets/23_Bg.gfx.lz;tilesets/23.pal;0;32
tilesets/24_Bg.gfx.lz;tilesets/24.pal;0;32
tilesets/25_Bg.gfx.lz;tilesets/25.pal;0;32
tilesets/76_Bg.gfx.lz;tilesets/76.pal;0;32

## Set 5

tilesets/26.gfx.lz;tilesets/26.pal;0;32
tilesets/69.gfx.lz;tilesets/69.pal;0;32
tilesets/40.gfx.lz;tilesets/40.pal;0;32
tilesets/35.gfx.lz;tilesets/35.pal;0;32

tilesets/69_Bg.gfx.lz;tilesets/69.pal;0;32
tilesets/26_Bg.gfx.lz;tilesets/26.pal;0;32
tilesets/35_Bg.gfx.lz;tilesets/35.pal;0;32
tilesets/40_Bg.gfx.lz;tilesets/40.pal;0;32

## Set 6

tilesets/11.gfx.lz;tilesets/11.pal;0;32
tilesets/2.gfx.lz;tilesets/2.pal;0;32
tilesets/36.gfx.lz;tilesets/36.pal;0;32
tilesets/3.gfx.lz;tilesets/3.pal;0;32
tilesets/55.gfx.lz;tilesets/55.pal;0;32
tilesets/54.gfx.lz;tilesets/54.pal;0;32

tilesets/11_Bg.gfx.lz;tilesets/11.pal;0;32
tilesets/2_Bg.gfx.lz;tilesets/2.pal;0;32
tilesets/32_Bg.gfx.lz;tilesets/31.pal;0;32
tilesets/55_Bg.gfx.lz;tilesets/55.pal;0;32
tilesets/54_Bg.gfx.lz;tilesets/54.pal;0;32

## Set 7

tilesets/10.gfx.lz;tilesets/10.pal;0;32
tilesets/52.gfx.lz;tilesets/52.pal;0;32
tilesets/74.gfx.lz;tilesets/74.pal;0;32
tilesets/66.gfx.lz;tilesets/66.pal;0;32
tilesets/77.gfx.lz;tilesets/77.pal;0;32
tilesets/44.gfx.lz;tilesets/44.pal;0;32
tilesets/46.gfx.lz;tilesets/46.pal;0;32
tilesets/75.gfx.lz;tilesets/75.pal;0;32
tilesets/38.gfx.lz;tilesets/38.pal;0;32
tilesets/48.gfx.lz;tilesets/48.pal;0;32
tilesets/56.gfx.lz;tilesets/56.pal;0;32
tilesets/47.gfx.lz;tilesets/47.pal;0;32
tilesets/49.gfx.lz;tilesets/49.pal;0;32
tilesets/50.gfx.lz;tilesets/50.pal;0;32
tilesets/28.gfx.lz;tilesets/28.pal;0;32

tilesets/74_Bg.gfx.lz;tilesets/74.pal;0;32
tilesets/66_Bg.gfx.lz;tilesets/66.pal;0;32
tilesets/52_Bg.gfx.lz;tilesets/52.pal;0;32
tilesets/77_Bg.gfx.lz;tilesets/77.pal;0;32
tilesets/44_Bg.gfx.lz;tilesets/44.pal;0;32
tilesets/46_Bg.gfx.lz;tilesets/46.pal;0;32
tilesets/75_Bg.gfx.lz;tilesets/75.pal;0;32
tilesets/38_Bg.gfx.lz;tilesets/38.pal;0;32
tilesets/56_Bg.gfx.lz;tilesets/56.pal;0;32
tilesets/47_Bg.gfx.lz;tilesets/47.pal;0;32
tilesets/62_Bg.gfx.lz;tilesets/62.pal;0;32
tilesets/63_Bg.gfx.lz;tilesets/47.pal;0;32

## Samus

# Animated palettes

# Palettes

# Graphics

# Power suit

samus/graphics/power_suit/Top_Left_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Running_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_Running_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Bottom_Running_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_Running_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Frame4.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_Running_Frame4.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Frame5.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Bottom_Running_Frame5.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Running_Frame6.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Bottom_Running_Frame6.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_Running_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Bottom_Running_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Frame9.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Bottom_Running_Frame9.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Right_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Running_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Running_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Right_Running_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Running_Frame4.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Running_Frame5.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Running_Frame6.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Right_Running_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Right_Running_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;7
samus/graphics/power_suit/Top_Right_Running_Frame9.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Forward_Running_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame4.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame5.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame6.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Frame9.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_DiagonalUp_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_DiagonalDown_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_Forward_Running_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Forward_Running_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Forward_Running_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Right_Forward_Running_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Right_Forward_Running_Frame9.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_DiagonalUp_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_DiagonalDown_Running_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_Shooting_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_DiagonalUp_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_DiagonalUp_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_DiagonalUp_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_DiagonalUp_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_DiagonalUp_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_DiagonalUp_Shooting_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_DiagonalDown_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_DiagonalDown_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_DiagonalDown_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_DiagonalDown_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_DiagonalDown_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_DiagonalDown_Shooting_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Up_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Up_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Up_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Up_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Up_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Up_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Bottom_Up_Shooting_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Right_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_DiagonalUp_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_DiagonalUp_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_DiagonalDown_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_DiagonalDown_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Up_Standing_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_Up_Standing_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_Up_Standing_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Left_Crouching_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Crouching_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Crouching_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Crouching_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Crouching_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_Crouching_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Bottom_ShootingAndCrouching_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Right_Crouching_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_Crouching_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Right_Crouching_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;3
samus/graphics/power_suit/Top_Left_GettingKnockedBack_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;10
samus/graphics/power_suit/Top_Left_GettingKnockedBack_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;11
samus/graphics/power_suit/Top_Right_GettingKnockedBack_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;9
samus/graphics/power_suit/Top_Right_GettingKnockedBack_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;9
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame0.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame4.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame5.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame6.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;6
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Running_Speedboosting_Frame9.gfx;samus/palettes/PowerSuit_Default.pal;0;5
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame1.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame2.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame3.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame4.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame5.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame6.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame7.gfx;samus/palettes/PowerSuit_Default.pal;0;4
samus/graphics/power_suit/Top_Left_Forward_Running_Speedboosting_Frame8.gfx;samus/palettes/PowerSuit_Default.pal;0;4
